venta_id,cliente_id,paciente_id,producto,cantidad,fecha_venta
2192,290,753,Tonight,5,2023-02-25
2193,9,64,Skill,2,2024-09-25
2194,378,974,Few,4,2022-11-10
2195,460,2,Past,3,2023-04-22
2196,266,359,Affect,3,2025-03-21
2197,407,267,College,2,2025-04-11
2198,70,608,Traditional,1,2024-03-18
2199,481,441,Evidence,4,2022-11-27
2200,249,338,He,2,2023-10-18
2201,290,573,Up,4,2024-07-07
2202,115,119,Poor,4,2024-01-07
2203,177,696,Learn,4,2022-12-23
2204,389,84,Toward,4,2025-02-10
2205,399,314,Common,4,2025-06-23
2206,185,333,Senior,4,2022-11-26
2207,350,620,Born,4,2023-10-09
2208,341,386,There,1,2024-01-20
2209,195,827,Though,4,2023-07-03
2210,284,127,Section,4,2023-04-15
2211,421,638,Black,5,2024-02-19
2212,265,770,Commercial,5,2024-10-13
2213,172,384,Skin,4,2024-01-15
2214,178,932,Certain,3,2024-08-19
2215,365,354,Should,3,2022-12-07
2216,358,805,Really,2,2024-08-28
2217,38,808,Quality,2,2025-01-18
2218,469,414,Low,3,2024-11-24
2219,285,504,Upon,5,2024-02-13
2220,497,126,Sister,1,2025-07-10
2221,349,99,Begin,4,2024-05-11
2222,198,438,Single,1,2025-05-30
2223,16,184,Site,5,2022-10-14
2224,377,214,Industry,1,2024-09-02
2225,346,905,While,4,2025-02-28
2226,364,917,Source,4,2024-05-11
2227,210,660,Game,3,2023-03-12
2228,236,168,Local,2,2023-03-21
2229,475,393,Outside,3,2023-02-13
2230,39,779,Admit,2,2022-12-22
2231,458,734,Find,2,2023-02-18
2232,141,392,Change,3,2023-06-09
2233,469,943,Claim,1,2023-06-11
2234,411,231,Deal,3,2023-08-11
2235,336,878,Believe,1,2024-02-26
2236,361,54,Message,1,2023-05-15
2237,350,619,Gas,5,2025-08-20
2238,451,578,Agent,3,2024-01-20
2239,409,332,Lead,1,2024-01-13
2240,463,835,Environmental,4,2024-07-28
2241,337,497,Just,4,2023-05-04
2242,174,307,Hair,5,2023-07-18
2243,441,95,Fish,1,2024-10-24
2244,126,896,Occur,4,2022-10-19
2245,457,896,Process,3,2023-10-06
2246,147,862,Maybe,1,2024-10-13
2247,3,45,Character,4,2024-07-30
2248,350,348,Of,2,2022-12-02
2249,29,66,Fall,4,2025-05-02
2250,436,696,Season,5,2023-11-29
2251,115,502,Avoid,4,2023-05-30
2252,383,926,Experience,5,2022-12-08
2253,454,366,Design,2,2024-12-10
2254,412,891,Main,1,2024-06-20
2255,186,842,While,5,2024-08-07
2256,398,947,Factor,1,2025-05-12
2257,212,67,Difference,2,2023-11-07
2258,299,161,Oil,3,2022-12-16
2259,370,906,Operation,1,2023-10-17
2260,494,98,Better,2,2024-08-16
2261,176,597,Answer,1,2023-12-06
2262,384,38,Air,1,2023-07-19
2263,177,771,Someone,3,2024-11-27
2264,309,895,Character,5,2025-04-09
2265,301,963,Home,1,2023-02-25
2266,327,158,Guy,4,2023-08-23
2267,443,239,Mind,2,2022-11-30
2268,108,840,Outside,3,2024-04-16
2269,431,941,Phone,1,2022-11-19
2270,362,716,Western,1,2024-04-19
2271,227,823,Stay,1,2025-01-07
2272,423,626,Learn,2,2025-02-13
2273,310,516,Eye,4,2024-11-29
2274,198,721,Throughout,2,2024-12-29
2275,479,976,Herself,3,2025-06-24
2276,32,933,Democrat,3,2025-05-05
2277,236,963,Light,2,2023-08-13
2278,271,914,Onto,4,2025-01-28
2279,402,71,Rest,4,2023-05-30
2280,377,489,Share,3,2024-05-31
2281,340,991,Inside,3,2023-01-21
2282,125,954,Positive,5,2022-10-20
2283,442,442,Above,2,2024-01-16
2284,456,638,Note,4,2023-12-20
2285,189,122,Skill,2,2025-03-07
2286,480,944,Material,5,2025-04-12
2287,399,578,Wife,2,2025-07-11
2288,408,529,Or,4,2025-09-10
2289,475,843,Science,3,2023-08-15
2290,214,26,Receive,4,2023-11-12
2291,381,777,Physical,3,2023-02-26
2292,89,416,Social,2,2024-08-15
2293,403,710,Suffer,1,2024-10-17
2294,270,875,Care,1,2024-12-20
2295,453,808,Tv,4,2024-09-01
2296,290,471,Arm,2,2025-05-28
2297,500,365,Something,1,2024-08-23
2298,221,518,Number,5,2025-01-22
2299,41,202,How,3,2023-06-08
2300,30,584,Loss,1,2025-01-30
2301,181,941,Authority,2,2023-11-06
2302,182,638,Edge,2,2025-04-12
2303,18,537,Property,3,2024-05-21
2304,291,474,Sound,5,2023-07-06
2305,201,529,Would,3,2024-01-19
2306,108,415,Us,1,2024-07-02
2307,189,859,More,2,2024-07-22
2308,371,725,Human,4,2023-05-30
2309,192,784,My,2,2025-01-10
2310,3,645,Serious,1,2024-12-04
2311,21,909,Answer,2,2024-02-12
2312,266,530,Probably,4,2023-04-16
2313,252,74,List,2,2023-06-29
2314,162,334,Interesting,2,2022-12-01
2315,421,241,True,4,2022-12-05
2316,162,642,Go,3,2025-05-15
2317,44,140,Throughout,3,2023-05-09
2318,170,249,Because,2,2023-11-06
2319,200,669,Hear,1,2023-06-23
2320,395,579,Production,3,2025-02-01
2321,23,138,Now,4,2023-05-19
2322,448,178,Message,5,2022-10-06
2323,89,834,Join,2,2024-02-06
2324,463,884,Star,1,2022-11-01
2325,143,990,Edge,4,2024-06-03
2326,498,565,Land,5,2023-02-13
2327,154,567,Institution,5,2023-12-06
2328,386,820,Table,5,2023-07-20
2329,209,729,Later,2,2023-10-25
2330,102,741,Cost,2,2025-06-26
2331,7,678,Land,4,2023-03-05
2332,183,564,Provide,5,2024-12-06
2333,70,372,Owner,3,2023-07-13
2334,206,542,He,1,2022-11-22
2335,438,471,Election,2,2025-02-23
2336,382,112,Popular,1,2024-04-20
2337,24,474,Four,5,2025-08-10
2338,432,294,Week,4,2025-06-28
2339,72,97,Federal,5,2024-12-31
2340,370,636,Culture,5,2025-01-21
2341,96,321,Drug,5,2024-03-27
2342,143,853,Five,2,2025-01-14
2343,486,166,Teach,3,2023-12-18
2344,442,565,Strategy,1,2024-07-24
2345,117,667,White,3,2023-11-24
2346,32,101,Have,3,2024-01-23
2347,320,116,Theory,3,2023-12-02
2348,466,392,Relate,2,2022-11-30
2349,113,625,Father,2,2024-10-29
2350,240,48,Owner,2,2024-06-24
2351,412,681,Ok,4,2024-01-18
2352,81,496,Fish,5,2022-11-13
2353,316,508,Group,3,2024-12-25
2354,311,194,Political,1,2024-06-20
2355,337,873,Scene,2,2023-09-28
2356,319,696,Teacher,4,2023-04-01
2357,191,980,Man,3,2025-04-02
2358,275,331,Wish,4,2023-07-18
2359,43,400,Military,1,2024-05-27
2360,333,828,Campaign,2,2023-10-18
2361,157,344,Structure,2,2022-11-25
2362,475,318,Now,5,2023-06-26
2363,394,395,Human,1,2023-08-22
2364,153,887,Challenge,5,2024-11-14
2365,80,31,Child,1,2024-09-19
2366,469,851,Mean,2,2023-02-14
2367,366,960,Assume,5,2024-05-23
2368,379,25,Design,4,2023-05-18
2369,449,539,Who,5,2024-02-12
2370,469,76,Physical,5,2024-12-24
2371,393,654,Production,1,2025-03-01
2372,339,221,Member,2,2024-12-01
2373,91,802,Able,4,2025-06-13
2374,79,930,Camera,2,2023-02-18
2375,400,928,Make,5,2024-04-03
2376,264,668,Form,4,2025-06-28
2377,289,987,Without,1,2024-12-01
2378,185,591,The,2,2023-02-25
2379,130,139,Not,3,2024-07-18
2380,383,977,Reveal,3,2023-05-03
2381,53,129,Firm,3,2025-06-07
2382,132,113,This,3,2025-06-22
2383,325,975,Husband,2,2025-07-27
2384,35,959,Want,1,2024-03-29
2385,411,424,Wind,1,2023-02-21
2386,440,667,Some,1,2024-09-13
2387,388,607,Low,2,2025-05-19
2388,184,574,Hotel,2,2024-04-13
2389,72,167,Allow,5,2022-12-22
2390,278,548,Whatever,2,2023-08-02
2391,290,369,May,4,2024-07-06
2392,379,54,Risk,2,2025-08-13
2393,137,235,Major,3,2024-02-17
2394,284,684,Attack,5,2025-06-16
2395,403,230,Her,5,2023-11-10
2396,206,391,Space,1,2025-08-30
2397,231,142,Partner,3,2023-11-29
2398,161,621,Large,5,2025-07-09
2399,137,100,Figure,4,2024-12-03
2400,389,297,Easy,1,2025-03-25
2401,184,416,Teach,5,2024-05-29
2402,300,404,Daughter,3,2023-08-04
2403,436,96,Ok,5,2023-01-23
2404,24,556,Follow,3,2024-05-28
2405,14,326,Lead,4,2025-06-13
2406,114,537,Not,1,2022-09-30
2407,218,837,Write,3,2023-04-19
2408,107,601,Sea,1,2022-11-28
2409,152,741,Good,5,2024-07-15
2410,344,243,Walk,3,2024-09-30
2411,283,619,Tax,2,2025-03-08
2412,415,934,Between,1,2022-10-10
2413,411,829,Leave,2,2022-12-15
2414,390,500,South,1,2024-04-13
2415,442,995,Force,4,2024-12-29
2416,264,950,Energy,4,2025-03-22
2417,193,430,Public,2,2023-05-06
2418,361,245,Brother,1,2023-07-15
2419,312,525,South,4,2023-05-16
2420,167,651,Its,5,2024-04-19
2421,45,30,Rather,4,2024-02-12
2422,191,958,Animal,4,2025-01-16
2423,9,743,Role,3,2024-09-22
2424,495,105,Kind,4,2024-03-21
2425,452,494,Man,2,2022-12-29
2426,397,821,Event,5,2023-09-20
2427,430,428,Democrat,3,2024-07-16
2428,439,567,Outside,5,2024-02-19
2429,42,313,Room,2,2023-08-27
2430,216,766,Subject,1,2024-07-27
2431,281,851,Guy,1,2023-05-08
2432,69,73,Admit,1,2022-11-29
2433,6,306,Growth,2,2022-10-01
2434,91,47,Decision,3,2024-10-31
2435,479,629,Up,1,2022-10-05
2436,420,725,Worker,2,2024-04-30
2437,255,540,Chair,2,2023-05-20
2438,462,534,Condition,4,2023-02-21
2439,332,933,Follow,4,2025-04-12
2440,202,869,Myself,4,2023-02-28
2441,210,890,Husband,2,2024-01-13
2442,135,745,Home,4,2022-09-12
2443,345,72,Ground,1,2023-02-11
2444,142,263,Onto,2,2024-11-20
2445,309,907,Republican,1,2023-05-29
2446,493,893,Possible,5,2025-07-26
2447,289,77,During,4,2023-07-21
2448,80,850,Method,1,2024-09-05
2449,122,816,War,5,2025-08-07
2450,337,796,Year,2,2025-01-19
2451,294,140,Rate,2,2024-09-11
2452,145,5,Marriage,2,2022-11-25
2453,174,56,Prepare,3,2024-01-27
2454,351,740,Conference,1,2024-07-01
2455,417,31,Herself,3,2022-11-28
2456,168,550,Claim,4,2023-07-16
2457,290,218,Tonight,4,2024-01-16
2458,164,374,Know,1,2023-06-11
2459,426,581,Director,3,2024-05-25
2460,401,783,Air,2,2024-01-01
2461,157,531,Exactly,3,2022-10-17
2462,84,150,Billion,5,2023-09-13
2463,385,32,One,2,2024-01-29
2464,2,667,Trade,2,2025-08-03
2465,200,97,Stock,4,2022-09-13
2466,28,674,Cut,3,2025-07-27
2467,466,587,Public,2,2025-04-16
2468,14,800,Sea,3,2025-06-06
2469,297,716,Member,1,2023-06-26
2470,497,794,Fight,5,2024-11-26
2471,357,59,Guess,2,2025-04-17
2472,281,768,Official,5,2025-03-08
2473,126,379,Lead,1,2024-02-16
2474,88,972,Soldier,5,2024-04-05
2475,423,601,Window,5,2024-01-20
2476,148,9,Relate,5,2023-02-27
2477,22,651,Call,1,2023-01-07
2478,284,595,System,5,2023-08-16
2479,84,611,Inside,1,2023-06-13
2480,380,306,Attack,2,2023-09-11
2481,230,602,Practice,1,2023-08-14
2482,472,825,Matter,3,2024-03-02
2483,476,836,Personal,5,2025-08-02
2484,145,887,Everything,2,2024-11-14
2485,478,692,Might,4,2025-07-30
2486,398,415,Wish,1,2024-10-23
2487,220,342,East,5,2023-12-16
2488,41,849,Community,3,2024-04-28
2489,17,932,Want,1,2022-11-16
2490,207,955,Of,1,2023-06-22
2491,176,595,Might,5,2024-12-10
2492,447,168,Crime,1,2025-05-03
2493,290,700,Organization,5,2025-06-04
2494,191,513,Field,3,2023-02-09
2495,51,144,Mission,2,2025-03-03
2496,125,191,Phone,4,2023-02-08
2497,396,458,Level,2,2025-07-24
2498,18,738,Writer,1,2025-08-26
2499,450,473,Beautiful,3,2023-01-15
2500,2,18,As,4,2024-10-26
2501,59,615,Wide,3,2025-03-20
2502,225,84,Someone,1,2025-05-12
2503,436,688,College,3,2022-11-02
2504,225,86,Focus,2,2023-07-06
2505,331,113,Maybe,3,2025-03-31
2506,181,991,Sell,4,2025-04-07
2507,465,638,Left,2,2023-11-26
2508,499,109,Machine,3,2023-01-09
2509,325,424,Financial,3,2024-10-22
2510,463,267,Thought,5,2023-10-27
2511,36,660,Hundred,4,2023-10-08
2512,357,91,Office,4,2022-09-13
2513,373,393,Certainly,5,2025-05-17
2514,17,2,Practice,5,2023-08-18
2515,155,433,Car,5,2024-02-14
2516,369,764,Market,3,2024-05-17
2517,312,743,Offer,1,2023-08-31
2518,321,945,Why,2,2024-11-08
2519,103,23,Responsibility,4,2022-09-23
2520,64,529,Allow,5,2025-08-18
2521,294,603,History,5,2024-09-04
2522,251,168,Order,3,2025-02-14
2523,497,802,Also,4,2022-09-13
2524,122,680,Guy,4,2024-02-11
2525,406,495,Mrs,3,2024-08-17
2526,470,693,Dinner,4,2024-05-31
2527,423,751,Himself,1,2024-01-18
2528,11,697,Risk,2,2022-12-09
2529,148,626,Politics,1,2022-11-07
2530,95,233,Always,3,2023-07-18
2531,189,459,Night,2,2023-11-22
2532,351,998,Before,3,2024-01-05
2533,292,757,Professional,3,2024-01-17
2534,153,757,Purpose,2,2024-05-30
2535,211,831,Financial,5,2024-03-28
2536,470,149,Agency,3,2022-09-20
2537,383,939,Cold,4,2025-05-05
2538,483,432,Issue,1,2024-12-26
2539,191,764,Girl,5,2022-12-12
2540,220,624,Food,1,2025-04-01
2541,163,714,Bed,4,2025-02-15
2542,482,333,Require,1,2023-09-28
2543,100,770,Quality,4,2022-12-24
2544,60,817,Money,3,2025-03-21
2545,279,444,With,2,2023-06-07
2546,114,941,Top,2,2023-06-11
2547,81,907,Physical,2,2025-03-04
2548,145,482,Color,4,2024-01-23
2549,404,392,Effect,1,2024-11-08
2550,300,792,Hair,4,2022-11-04
2551,139,421,Same,1,2023-01-28
2552,26,990,Strong,1,2023-02-21
2553,92,33,Figure,3,2023-03-06
2554,281,358,Point,2,2023-04-02
2555,213,424,Defense,1,2023-06-11
2556,320,362,Though,4,2024-10-03
2557,479,926,High,1,2023-10-17
2558,3,33,Seven,3,2024-08-23
2559,373,737,Member,4,2022-09-24
2560,249,465,Reduce,4,2022-09-28
2561,390,724,Section,5,2022-11-28
2562,495,61,Tough,5,2024-12-02
2563,197,731,Carry,4,2022-11-16
2564,438,294,Hot,1,2025-03-28
2565,313,540,Inside,4,2023-04-22
2566,216,82,Teach,1,2023-10-19
2567,349,371,Minute,5,2025-07-15
2568,294,211,Agent,4,2025-02-08
2569,182,37,While,1,2025-08-09
2570,413,848,Nor,2,2024-06-09
2571,317,831,Through,3,2024-02-15
2572,489,410,Race,3,2022-11-07
2573,269,621,She,2,2023-03-20
2574,362,789,Among,4,2024-07-25
2575,193,438,Herself,5,2023-09-02
2576,367,165,Wife,1,2024-05-16
2577,113,423,Interview,3,2024-10-11
2578,314,600,Others,2,2023-01-01
2579,141,895,Successful,2,2025-03-05
2580,448,943,Learn,3,2023-06-12
2581,224,801,Accept,2,2025-08-13
2582,9,360,Appear,3,2023-03-20
2583,299,152,With,1,2022-12-03
2584,192,880,Baby,1,2024-03-10
2585,263,911,Least,2,2025-06-09
2586,269,84,Role,5,2025-09-05
2587,498,25,Economy,2,2023-09-24
2588,284,229,Likely,5,2023-11-10
2589,325,196,Fast,2,2023-11-16
2590,29,218,Knowledge,1,2024-01-09
2591,245,723,Would,4,2024-01-22
2592,312,988,System,4,2023-03-05
2593,471,212,Difficult,5,2022-11-29
2594,94,898,Firm,5,2025-07-22
2595,289,33,Which,5,2024-03-27
2596,187,186,Think,3,2024-12-10
2597,411,302,Network,3,2023-03-23
2598,221,658,Interview,3,2024-11-10
2599,353,250,Hospital,4,2022-09-22
2600,111,472,Political,4,2025-05-22
2601,453,459,Far,3,2024-06-27
2602,231,844,Address,1,2023-09-06
2603,19,434,Sell,3,2025-08-11
2604,217,230,Since,2,2025-05-11
2605,480,957,Benefit,5,2025-07-23
2606,252,825,Business,5,2022-09-27
2607,496,970,Success,1,2023-02-16
2608,123,967,Trouble,4,2022-12-07
2609,348,998,Listen,5,2024-04-03
2610,479,582,Responsibility,2,2024-07-09
2611,497,599,Tonight,1,2024-07-21
2612,403,429,Today,2,2023-01-12
2613,103,641,Me,3,2024-07-24
2614,220,333,Argue,2,2023-08-13
2615,138,390,Thing,3,2024-03-24
2616,336,329,Little,3,2025-05-05
2617,348,146,Above,4,2023-10-05
2618,480,88,Economy,4,2025-05-21
2619,345,784,President,2,2023-05-28
2620,478,424,Standard,2,2025-06-14
2621,7,327,Even,2,2023-06-26
2622,268,213,You,3,2022-12-19
2623,424,765,Find,3,2025-05-08
2624,219,719,Expect,4,2023-11-18
2625,10,125,Event,1,2024-05-31
2626,463,42,Rise,2,2025-03-30
2627,350,267,Very,3,2023-06-20
2628,148,79,Walk,4,2023-09-23
2629,424,429,Whose,2,2023-04-28
2630,484,488,Impact,1,2024-04-02
2631,164,673,Present,1,2024-08-27
2632,321,143,Ability,2,2023-10-30
2633,52,562,Ball,4,2024-03-26
2634,325,564,Particularly,3,2024-03-25
2635,167,133,Current,2,2024-01-02
2636,455,935,Help,2,2023-03-12
2637,79,409,Scientist,1,2023-03-04
2638,53,159,Strong,5,2024-03-21
2639,79,74,Dinner,3,2025-07-29
2640,248,67,Suggest,5,2023-01-06
2641,326,247,My,4,2023-03-10
2642,215,752,Itself,1,2024-04-16
2643,154,141,Whose,3,2024-01-09
2644,465,342,Somebody,2,2025-02-13
2645,72,436,May,4,2024-07-19
2646,437,641,Different,1,2024-01-08
2647,70,305,While,5,2024-07-14
2648,490,520,Very,4,2022-09-12
2649,151,767,Prepare,5,2024-12-31
2650,81,121,Personal,3,2022-11-06
2651,386,133,Production,5,2024-05-04
2652,24,739,Sense,4,2023-04-26
2653,332,42,Dog,2,2023-10-28
2654,449,244,Tonight,4,2025-03-17
2655,491,78,Surface,3,2023-02-23
2656,345,402,Movement,4,2024-10-03
2657,198,672,Door,2,2023-02-07
2658,306,596,Carry,5,2024-08-04
2659,47,726,Me,3,2023-01-04
2660,320,779,Baby,5,2023-06-23
2661,232,278,Tree,2,2024-08-24
2662,293,445,Blood,1,2024-06-26
2663,393,344,Country,2,2024-10-09
2664,443,635,Author,3,2023-08-03
2665,165,741,Likely,3,2023-08-23
2666,343,584,Because,3,2025-02-11
2667,168,471,Late,3,2025-01-20
2668,263,981,Involve,4,2024-08-11
2669,172,416,Can,2,2024-04-08
2670,281,643,Small,2,2025-07-02
2671,451,15,Offer,2,2025-01-07
2672,312,999,Protect,5,2024-12-21
2673,410,618,Summer,5,2024-03-04
2674,312,885,Red,1,2024-11-05
2675,244,967,Service,2,2023-08-25
2676,97,375,Environmental,4,2024-02-22
2677,426,704,Would,1,2025-08-11
2678,374,316,Create,3,2024-08-27
2679,283,715,Beautiful,3,2024-12-21
2680,498,952,Eat,2,2023-04-18
2681,226,150,Week,2,2023-10-06
2682,289,853,Campaign,2,2025-02-11
2683,330,871,News,5,2024-02-11
2684,273,795,Yourself,5,2023-04-13
2685,186,939,Should,5,2023-03-03
2686,14,418,Bed,2,2023-11-02
2687,44,930,Little,1,2025-04-24
2688,314,749,Check,4,2023-04-06
2689,392,14,Age,5,2025-01-29
2690,99,545,Fear,2,2024-06-07
2691,118,67,Industry,4,2024-12-31
2692,249,799,Could,1,2024-04-05
2693,201,854,After,4,2022-10-08
2694,57,613,Per,2,2025-06-30
2695,186,121,Company,2,2024-01-13
2696,109,658,Range,2,2025-09-08
2697,133,185,Forward,1,2023-08-21
2698,134,228,Answer,2,2023-08-20
2699,223,12,Laugh,2,2024-05-11
2700,283,161,Most,1,2024-01-11
2701,321,705,Learn,5,2023-08-01
2702,86,777,Impact,4,2024-10-19
2703,156,474,Church,3,2024-01-13
2704,389,660,Measure,5,2023-11-17
2705,213,738,Particularly,1,2023-01-01
2706,117,962,Significant,3,2025-05-27
2707,498,634,Nice,2,2023-06-29
2708,128,579,Learn,5,2023-06-05
2709,438,48,Tend,3,2023-04-07
2710,428,519,Read,3,2025-08-18
2711,277,12,Little,3,2022-11-27
2712,155,428,Religious,5,2023-02-28
2713,434,136,Thought,5,2023-07-04
2714,134,826,Fine,2,2023-05-09
2715,408,630,Type,5,2024-11-30
2716,107,865,Different,3,2023-05-08
2717,431,735,Life,5,2025-02-22
2718,260,536,Voice,2,2024-07-17
2719,197,737,End,5,2022-11-18
2720,358,658,Necessary,2,2025-02-21
2721,300,355,Imagine,1,2024-05-12
2722,303,927,Young,1,2023-12-25
2723,168,864,Cause,3,2022-11-14
2724,68,212,Degree,5,2024-10-10
2725,68,482,Media,2,2024-06-09
2726,159,305,Others,3,2023-03-28
2727,405,441,Nice,2,2023-12-02
2728,134,845,At,1,2024-01-13
2729,185,760,Feeling,2,2022-09-25
2730,337,364,Enjoy,4,2024-11-11
2731,178,484,Around,3,2025-07-11
2732,333,5,Mission,5,2024-05-18
2733,378,410,Like,4,2023-07-13
2734,65,352,Into,5,2024-11-23
2735,191,112,Speech,2,2024-06-05
2736,484,237,Third,4,2025-02-11
2737,363,301,I,3,2023-12-14
2738,328,569,Staff,1,2022-09-25
2739,148,356,Scientist,3,2024-06-14
2740,25,321,Across,2,2023-11-17
2741,120,765,Health,4,2023-08-20
2742,168,620,Glass,3,2022-12-21
2743,478,846,Describe,5,2024-05-03
2744,172,115,Million,5,2025-03-31
2745,446,746,System,3,2024-05-10
2746,83,999,Because,1,2022-10-29
2747,39,773,Maybe,4,2024-02-11
2748,178,51,Important,2,2023-12-17
2749,477,887,Question,1,2023-12-24
2750,166,369,Assume,2,2025-05-08
2751,464,196,Begin,5,2023-04-30
2752,123,596,Will,2,2024-06-10
2753,70,964,Take,3,2023-08-30
2754,320,369,Reveal,4,2025-08-04
2755,140,228,Husband,1,2022-10-04
2756,455,613,Herself,2,2023-09-05
2757,46,497,Across,4,2023-10-15
2758,150,30,Car,3,2024-11-02
2759,142,322,Card,1,2023-05-15
2760,464,323,Really,5,2022-10-28
2761,273,773,That,1,2023-08-02
2762,463,204,Management,2,2025-07-14
2763,125,803,Remember,1,2023-04-12
2764,8,258,Send,5,2025-05-17
2765,194,627,Early,5,2023-11-09
2766,426,218,If,5,2022-11-27
2767,3,832,Against,3,2025-08-11
2768,229,868,Read,1,2023-10-05
2769,175,183,Help,1,2025-04-10
2770,56,8,Forget,1,2025-04-13
2771,47,604,Talk,4,2024-05-23
2772,12,404,Along,2,2024-06-29
2773,431,167,Must,1,2023-11-15
2774,197,604,Letter,4,2023-01-27
2775,407,355,Miss,5,2024-10-06
2776,81,485,Then,5,2024-02-29
2777,467,424,Animal,3,2022-12-23
2778,401,702,Minute,1,2025-06-23
2779,268,31,Well,3,2023-11-05
2780,336,597,Political,1,2025-03-08
2781,89,984,World,5,2023-10-10
2782,228,816,Across,4,2025-01-19
2783,269,31,Society,5,2023-10-30
2784,313,896,Society,1,2023-04-23
2785,383,718,Hundred,2,2023-05-23
2786,434,206,Central,2,2024-12-12
2787,148,279,Day,2,2025-08-07
2788,371,532,Prevent,5,2023-10-19
2789,28,352,Hear,1,2025-08-07
2790,451,731,Foot,4,2024-04-10
2791,110,761,Total,2,2024-07-06
2792,63,412,Production,3,2023-09-19
2793,39,962,Animal,4,2025-04-01
2794,406,635,Check,5,2022-10-30
2795,277,152,Seven,3,2023-09-02
2796,277,705,Yes,4,2024-03-30
2797,110,885,Either,1,2023-11-12
2798,326,890,Family,2,2025-07-19
2799,41,724,Summer,5,2025-06-17
2800,417,324,Rate,3,2022-11-30
2801,456,109,Federal,2,2023-12-20
2802,50,637,Leave,4,2024-06-24
2803,228,960,Attack,3,2022-10-23
2804,300,473,Effect,3,2024-05-05
2805,326,862,Establish,1,2023-10-07
2806,258,750,Political,3,2024-06-09
2807,311,774,Dream,1,2023-06-24
2808,272,53,Especially,1,2025-06-26
2809,237,995,Product,1,2023-04-29
2810,272,476,Describe,1,2023-05-14
2811,327,470,Billion,2,2024-10-10
2812,466,808,Have,2,2025-03-07
2813,248,448,Key,5,2023-02-02
2814,123,415,Music,5,2024-01-20
2815,397,894,Final,1,2023-05-10
2816,86,311,Second,2,2023-10-23
2817,440,395,There,2,2023-01-07
2818,197,299,Tv,1,2024-08-29
2819,110,656,Prove,1,2024-06-23
2820,300,635,Or,2,2022-10-25
2821,275,948,Bar,2,2024-11-29
2822,365,886,May,1,2025-05-28
2823,395,769,Case,5,2024-05-16
2824,50,282,Stage,5,2025-01-29
2825,310,380,None,3,2025-04-29
2826,223,892,To,3,2024-02-13
2827,86,331,Modern,1,2023-08-11
2828,293,771,Agent,2,2025-07-02
2829,484,311,War,2,2023-10-10
2830,205,314,Describe,1,2024-06-22
2831,335,918,Growth,5,2024-12-15
2832,415,125,Day,1,2024-05-24
2833,346,599,Stand,5,2023-03-16
2834,39,148,Cell,4,2023-12-02
2835,201,743,Out,5,2023-10-02
2836,139,97,Store,2,2023-03-20
2837,238,466,Inside,3,2025-07-09
2838,181,333,American,2,2024-07-03
2839,423,70,Contain,4,2025-06-29
2840,427,247,Man,3,2023-05-01
2841,133,602,Ahead,2,2024-10-10
2842,241,69,Project,2,2024-08-24
2843,327,449,Girl,5,2023-07-07
2844,163,10,Stop,4,2023-01-14
2845,494,837,It,1,2025-08-19
2846,271,615,Remain,1,2024-05-28
2847,29,316,Force,5,2025-08-21
2848,21,575,Carry,5,2025-04-30
2849,436,143,Star,2,2024-12-03
2850,288,881,Arm,2,2024-12-16
2851,413,614,Road,4,2023-04-20
2852,389,796,Seem,4,2023-04-16
2853,218,363,White,1,2024-05-08
2854,448,631,Notice,4,2022-11-09
2855,192,944,Standard,4,2023-10-26
2856,191,137,According,4,2024-04-23
2857,176,174,Shoulder,1,2024-10-30
2858,182,299,Leader,3,2025-09-09
2859,86,206,Determine,2,2023-04-19
2860,291,829,Maintain,4,2023-01-18
2861,403,959,Expect,3,2024-01-28
2862,144,966,Imagine,3,2025-08-23
2863,246,416,Bit,1,2023-08-15
2864,342,683,Finish,5,2025-06-10
2865,316,280,Center,4,2023-07-18
2866,60,810,Maintain,5,2024-08-28
2867,492,860,Under,2,2023-08-08
2868,243,927,Movie,1,2025-06-29
2869,470,117,Occur,5,2023-10-26
2870,290,970,Field,4,2023-09-25
2871,427,924,Career,2,2024-06-25
2872,462,570,Mother,3,2022-11-27
2873,141,392,Strong,2,2022-11-20
2874,342,127,Natural,1,2024-03-05
2875,224,766,Focus,4,2024-10-16
2876,263,483,Member,2,2024-05-19
2877,352,241,Much,5,2023-10-28
2878,224,323,Smile,5,2025-04-06
2879,17,668,The,1,2023-02-14
2880,96,430,Your,3,2024-07-06
2881,425,798,Just,1,2022-12-02
2882,415,988,Smile,2,2024-02-14
2883,362,946,Those,3,2024-02-23
2884,358,816,Close,5,2023-02-19
2885,368,38,Yourself,2,2025-08-25
2886,186,505,Develop,2,2023-09-11
2887,60,200,Road,3,2024-01-09
2888,123,339,Close,2,2023-05-24
2889,91,244,Author,1,2025-03-12
2890,474,798,Win,2,2024-02-21
2891,389,336,Perform,3,2023-05-25
2892,451,569,Give,1,2025-08-05
2893,458,301,Church,3,2023-11-19
2894,443,572,Ball,3,2024-10-08
2895,211,762,Large,2,2023-04-19
2896,99,198,Still,3,2023-05-04
2897,386,890,Onto,4,2022-11-21
2898,144,161,Someone,2,2023-09-03
2899,312,604,Sense,1,2024-07-04
2900,172,446,Owner,1,2025-06-26
2901,65,889,What,3,2022-12-20
2902,271,152,Mrs,3,2024-03-27
2903,485,710,Give,4,2024-10-15
2904,251,914,My,3,2024-07-25
